conid,ticker,candidate_date,close_candidate,close_datekey,sharesbas,sharefactor,sf1_datekey,staleness_days,computed_market_cap,vendor_marketcap,relative_diff_pct,ratio_candidate,ratio_sharefactor_mult,ratio_sharefactor_div,price_ratio,anchor_adjusted_ratio,cap01_reason
356576040,DOW,2026-01-08,25.92,24.81,710767392.0,1.0,2025-10-24,76,18423090800.64,17634138996.0,4.47,1.044740024155359,1.044740024155359,1.044740024155359,1.044740024183797,0.9999999999727799,OK
7890,HAL,2026-01-09,32.63,26.55,841626610.0,1.0,2025-10-24,77,27462276284.300003,22345186496.0,22.9,1.2290018832116711,1.2290018832116711,1.2290018832116711,1.2290018832391714,0.9999999999776239,OK
9939,MU,2026-01-09,345.09,248.55,1125509261.0,1.0,2025-12-18,22,388401990878.49,279745326822.0,38.84,1.3884127942041637,1.3884127942041637,1.3884127942041637,1.3884127942063968,0.9999999999983916,SUSPECT
12200,SLB,2026-01-09,45.2,34.9,1493923635.0,1.0,2025-10-22,79,67525348302.00001,52137934862.0,29.51,1.2951289398156602,1.2951289398156602,1.2951289398156602,1.2951289398280803,0.9999999999904102,SUSPECT
266093,AMAT,2026-01-09,301.18,259.21,792943366.0,1.0,2025-12-12,28,238818682971.88,205538849901.0,16.19,1.1619150495729134,1.1619150495729134,1.1619150495729134,1.1619150495737047,0.9999999999993189,OK
270639,INTC,2026-01-09,45.55,37.24,4770000000.0,1.0,2025-11-06,64,217273500000.0,177634800000.0,22.31,1.2231471535982814,1.2231471535982814,1.2231471535982814,1.2231471535982812,1.0000000000000002,OK
271568,MCHP,2026-01-09,75.22,59.35,540446834.0,1.0,2025-11-06,64,40652410853.479996,32075519598.0,26.74,1.2673967986481125,1.2673967986481125,1.2673967986481125,1.267396798652064,0.9999999999968822,SUSPECT
732440574,LRCX,2026-01-09,218.36,151.68,1256030000.0,1.0,2025-10-24,77,274266710800.00003,190514630400.0,43.96,1.4396097046413503,1.4396097046413503,1.4396097046413503,1.4396097046413503,1.0,SUSPECT
9939,MU,2026-01-12,345.87,248.55,1125509261.0,1.0,2025-12-18,25,389279888102.07,279745326822.0,39.16,1.3915509957732595,1.3915509957732595,1.3915509957732595,1.391550995775498,0.9999999999983914,SUSPECT
12200,SLB,2026-01-12,45.15,34.9,1493923635.0,1.0,2025-10-22,82,67450652120.25,52137934862.0,29.37,1.2936962750592267,1.2936962750592267,1.2936962750592267,1.2936962750716332,0.99999999999041,SUSPECT
266093,AMAT,2026-01-12,307.24,259.21,792943366.0,1.0,2025-12-12,31,243623919769.84,205538849901.0,18.53,1.1852937772454408,1.1852937772454408,1.1852937772454408,1.1852937772462484,0.9999999999993187,OK
270639,INTC,2026-01-12,44.06,37.24,4770000000.0,1.0,2025-11-06,67,210166200000.0,177634800000.0,18.31,1.1831364124597208,1.1831364124597208,1.1831364124597208,1.1831364124597208,1.0,OK
371886040,LHX,2026-01-12,340.68,295.9,187052847.0,1.0,2025-10-30,74,63725163915.96,55348937427.0,15.13,1.1513349104489576,1.1513349104489576,1.1513349104489576,1.1513349104427173,1.00000000000542,OK
732440574,LRCX,2026-01-12,220.4,151.68,1256030000.0,1.0,2025-10-24,80,276829012000.0,190514630400.0,45.31,1.4530590717299579,1.4530590717299579,1.4530590717299579,1.4530590717299579,1.0,SUSPECT
4347,ALB,2026-01-13,176.88,91.96,117697540.0,1.0,2025-11-05,69,20818340875.2,10823465778.0,92.34,1.9234449761476393,1.9234449761476393,1.9234449761476393,1.923444976076555,1.0000000000369567,SUSPECT
12200,SLB,2026-01-13,45.9,34.9,1493923635.0,1.0,2025-10-22,83,68571094846.5,52137934862.0,31.52,1.3151862464057256,1.3151862464057256,1.3151862464057256,1.3151862464183381,0.99999999999041,SUSPECT
12729,TER,2026-01-13,229.27,176.88,156608303.0,1.0,2025-10-30,75,35905585628.810005,27700876635.0,29.62,1.2961895069935574,1.2961895069935574,1.2961895069935574,1.2961895070104026,0.9999999999870041,SUSPECT
270639,INTC,2026-01-13,47.29,37.24,4770000000.0,1.0,2025-11-06,68,225573300000.0,177634800000.0,26.99,1.2698711063372718,1.2698711063372718,1.2698711063372718,1.2698711063372716,1.0000000000000002,SUSPECT
732440574,LRCX,2026-01-13,214.38,151.68,1256030000.0,1.0,2025-10-24,81,269267711400.0,190514630400.0,41.34,1.4133702531645569,1.4133702531645569,1.4133702531645569,1.4133702531645569,1.0,SUSPECT
4347,ALB,2026-01-14,177.55,91.96,117697540.0,1.0,2025-11-05,70,20897198227.0,10823465778.0,93.07,1.9307307525724409,1.9307307525724409,1.9307307525724409,1.9307307525010877,1.0000000000369567,SUSPECT
12200,SLB,2026-01-14,46.97,34.9,1493923635.0,1.0,2025-10-22,84,70169593135.95,52137934862.0,34.58,1.3458452721933971,1.3458452721933971,1.3458452721933971,1.3458452722063037,0.9999999999904101,SUSPECT
270639,INTC,2026-01-14,48.72,37.24,4770000000.0,1.0,2025-11-06,69,232394400000.0,177634800000.0,30.83,1.3082706766917294,1.3082706766917294,1.3082706766917294,1.3082706766917291,1.0000000000000002,SUSPECT
356576040,DOW,2026-01-14,28.26,24.81,710767392.0,1.0,2025-10-24,82,20086286497.920002,17634138996.0,13.91,1.139056831891607,1.139056831891607,1.139056831891607,1.139056831922612,0.9999999999727801,OK
732440574,LRCX,2026-01-14,208.79,151.68,1256030000.0,1.0,2025-10-24,82,262246503700.0,190514630400.0,37.65,1.3765163502109705,1.3765163502109705,1.3765163502109705,1.3765163502109703,1.0000000000000002,SUSPECT
4347,ALB,2026-01-15,173.78,91.96,117697540.0,1.0,2025-11-05,71,20453478501.2,10823465778.0,88.97,1.8897346673164674,1.8897346673164674,1.8897346673164674,1.889734667246629,1.0000000000369567,SUSPECT
266093,AMAT,2026-01-15,319.08,259.21,792943366.0,1.0,2025-12-12,34,253012369223.28,205538849901.0,23.1,1.2309710273515013,1.2309710273515013,1.2309710273515013,1.2309710273523398,0.9999999999993189,OK
270639,INTC,2026-01-15,48.32,37.24,4770000000.0,1.0,2025-11-06,70,230486400000.0,177634800000.0,29.75,1.2975295381310419,1.2975295381310419,1.2975295381310419,1.2975295381310419,1.0,SUSPECT
270957,KLAC,2026-01-15,1544.96,1208.74,1313923380.0,1.0,2025-10-31,76,2029959065164.8,158819174634.0,1178.16,12.781574201244,12.781574201244,12.781574201244,1.2781574201234343,10.000000000007557,SUSPECT
663174498,BG,2026-01-15,108.83,95.57,193361047.0,1.0,2025-11-05,71,21043482745.01,18479515262.0,13.87,1.1387464685441377,1.1387464685441377,1.1387464685441377,1.1387464685570787,0.9999999999886358,OK
732440574,LRCX,2026-01-15,217.47,151.68,1256030000.0,1.0,2025-10-24,83,273148844100.0,190514630400.0,43.37,1.4337420886075949,1.4337420886075949,1.4337420886075949,1.4337420886075949,1.0,SUSPECT
266093,AMAT,2026-01-16,327.01,259.21,792943366.0,1.0,2025-12-12,35,259300410115.66,205538849901.0,26.16,1.261563982870172,1.261563982870172,1.261563982870172,1.2615639828710312,0.9999999999993189,SUSPECT
270639,INTC,2026-01-16,46.96,37.24,4770000000.0,1.0,2025-11-06,71,223999200000.0,177634800000.0,26.1,1.2610096670247046,1.2610096670247046,1.2610096670247046,1.2610096670247046,1.0,SUSPECT
270957,KLAC,2026-01-16,1567.82,1208.74,1313923380.0,1.0,2025-10-31,77,2059995353631.5999,158819174634.0,1197.07,12.970696758617937,12.970696758617937,12.970696758617937,1.2970696758608138,10.000000000007555,SUSPECT
611191,LMT,2026-01-16,582.43,489.5,231397796.0,1.0,2025-10-21,87,134773018324.27998,113269221142.0,18.98,1.189846782431052,1.189846782431052,1.189846782431052,1.189846782431052,1.0,OK
732440574,LRCX,2026-01-16,222.96,151.68,1256030000.0,1.0,2025-10-24,84,280044448800.0,190514630400.0,46.99,1.4699367088607596,1.4699367088607596,1.4699367088607596,1.4699367088607596,1.0,SUSPECT
4347,ALB,2026-01-20,172.54,91.96,117697540.0,1.0,2025-11-05,76,20307533551.6,10823465778.0,87.63,1.8762505437839985,1.8762505437839985,1.8762505437839985,1.8762505437146586,1.0000000000369567,SUSPECT
9939,MU,2026-01-20,365.0,248.55,1125509261.0,1.0,2025-12-18,33,410810880265.0,279745326822.0,46.85,1.4685174009230049,1.4685174009230049,1.4685174009230049,1.468517400925367,0.9999999999983915,SUSPECT
270639,INTC,2026-01-20,48.56,37.24,4770000000.0,1.0,2025-11-06,75,231631200000.0,177634800000.0,30.4,1.3039742212674543,1.3039742212674543,1.3039742212674543,1.3039742212674543,1.0,SUSPECT
663174498,BG,2026-01-20,110.06,95.57,193361047.0,1.0,2025-11-05,76,21281316832.82,18479515262.0,15.16,1.1516166160798293,1.1516166160798293,1.1516166160798293,1.1516166160929162,0.9999999999886361,OK
4391,AMD,2026-01-21,249.8,256.33,1628041540.0,1.0,2025-11-05,77,406684776692.0,417315887948.0,2.55,0.9745250263337093,0.9745250263337093,0.9745250263337093,0.9745250263332425,1.000000000000479,OK
270639,INTC,2026-01-21,54.25,37.24,4770000000.0,1.0,2025-11-06,76,258772500000.0,177634800000.0,45.68,1.4567669172932332,1.4567669172932332,1.4567669172932332,1.456766917293233,1.0000000000000002,SUSPECT
35447205,CF,2026-01-21,91.86,81.45,155974644.0,1.0,2025-11-06,76,14327830797.84,12704134754.0,12.78,1.1278084714371253,1.1278084714371253,1.1278084714371253,1.1278084714548802,0.9999999999842571,OK
72529783,GNRC,2026-01-21,172.06,156.59,58684066.0,1.0,2025-11-04,78,10097180395.960001,9189337895.0,9.88,1.0987930263674346,1.0987930263674346,1.0987930263674346,1.0987930263746088,0.9999999999934708,OK
463654490,TPL,2026-01-21,346.23,306.35,68938230.0,1.0,2025-11-05,77,23868483372.9,21119226760.0,13.02,1.1301779011202777,1.1301779011202777,1.1301779011202777,1.1301779010935205,1.0000000000236753,OK
663174498,BG,2026-01-21,112.07,95.57,193361047.0,1.0,2025-11-05,77,21669972537.289997,18479515262.0,17.26,1.1726483205893736,1.1726483205893736,1.1726483205893736,1.1726483206026996,0.999999999988636,OK
4391,AMD,2026-01-22,253.73,256.33,1628041540.0,1.0,2025-11-05,78,413082979944.2,417315887948.0,1.01,0.9898568251867578,0.9898568251867578,0.9898568251867578,0.9898568251862834,1.0000000000004792,OK
270639,INTC,2026-01-22,54.32,37.24,4770000000.0,1.0,2025-11-06,77,259106400000.0,177634800000.0,45.86,1.4586466165413534,1.4586466165413534,1.4586466165413534,1.4586466165413534,1.0,SUSPECT
611191,LMT,2026-01-22,593.91,489.5,231397796.0,1.0,2025-10-21,93,137429465022.35999,113269221142.0,21.33,1.2132992849846782,1.2132992849846782,1.2132992849846782,1.2132992849846782,1.0,OK
72529783,GNRC,2026-01-22,175.34,156.59,58684066.0,1.0,2025-11-04,79,10289664132.44,9189337895.0,11.97,1.1197394469560966,1.1197394469560966,1.1197394469560966,1.1197394469634077,0.9999999999934708,OK
663174498,BG,2026-01-22,112.66,95.57,193361047.0,1.0,2025-11-05,78,21784055555.02,18479515262.0,17.88,1.1788218059926727,1.1788218059926727,1.1788218059926727,1.178821806006069,0.999999999988636,OK
4347,ALB,2026-01-23,189.51,91.96,117697540.0,1.0,2025-11-05,79,22304860805.399998,10823465778.0,106.08,2.060787298901736,2.060787298901736,2.060787298901736,2.060787298825576,1.0000000000369567,SUSPECT
4391,AMD,2026-01-23,259.68,256.33,1628041540.0,1.0,2025-11-05,79,422769827107.2,417315887948.0,1.31,1.0130690906258513,1.0130690906258513,1.0130690906258513,1.0130690906253659,1.0000000000004792,OK
9939,MU,2026-01-23,399.65,248.55,1125509261.0,1.0,2025-12-18,36,449809776158.64996,279745326822.0,60.79,1.6079259706270654,1.6079259706270654,1.6079259706270654,1.6079259706296518,0.9999999999983915,SUSPECT
6607708,FIX,2026-01-23,1121.44,825.0,35271950.0,1.0,2025-10-23,92,39555375608.0,29099358750.0,35.93,1.3593212121212122,1.3593212121212122,1.3593212121212122,1.3593212121212122,1.0,SUSPECT
663174498,BG,2026-01-23,113.6,95.57,193361047.0,1.0,2025-11-05,79,21965814939.2,18479515262.0,18.87,1.188657528499624,1.188657528499624,1.188657528499624,1.1886575285131318,0.9999999999886361,OK
4347,ALB,2026-01-26,189.75,91.96,117697540.0,1.0,2025-11-05,82,22333108215.0,10823465778.0,106.34,2.0633971292628592,2.0633971292628592,2.0633971292628592,2.063397129186603,1.0000000000369567,SUSPECT
4391,AMD,2026-01-26,251.31,256.33,1628041540.0,1.0,2025-11-05,82,409143119417.4,417315887948.0,1.96,0.9804158701678323,0.9804158701678323,0.9804158701678323,0.9804158701673624,1.0000000000004792,OK
9939,MU,2026-01-26,389.09,248.55,1125509261.0,1.0,2025-12-18,39,437924398362.49,279745326822.0,56.54,1.565439549383923,1.565439549383923,1.565439549383923,1.5654395493864413,0.9999999999983914,SUSPECT
663174498,BG,2026-01-26,113.89,95.57,193361047.0,1.0,2025-11-05,82,22021889642.83,18479515262.0,19.17,1.1916919535283643,1.1916919535283643,1.1916919535283643,1.1916919535419066,0.9999999999886361,OK
4391,AMD,2026-01-27,252.03,256.33,1628041540.0,1.0,2025-11-05,83,410315309326.2,417315887948.0,1.68,0.9832247493470168,0.9832247493470168,0.9832247493470168,0.9832247493465456,1.0000000000004792,OK
9939,MU,2026-01-27,410.24,248.55,1125509261.0,1.0,2025-12-18,40,461728919232.64,279745326822.0,65.05,1.6505330919305576,1.6505330919305576,1.6505330919305576,1.6505330919332126,0.9999999999983914,SUSPECT
281316445,BKR,2026-01-27,56.5,47.3,986773882.0,1.0,2025-10-24,95,55752724333.0,46674404619.0,19.45,1.1945031712371204,1.1945031712371204,1.1945031712371204,1.1945031712473573,0.99999999999143,OK
663174498,BG,2026-01-27,116.15,95.57,193361047.0,1.0,2025-11-05,83,22458885609.05,18479515262.0,21.53,1.2153395416833743,1.2153395416833743,1.2153395416833743,1.2153395416971855,0.999999999988636,OK
9939,MU,2026-01-28,435.28,248.55,1125509261.0,1.0,2025-12-18,41,489911671128.07996,279745326822.0,75.13,1.7512774089692205,1.7512774089692205,1.7512774089692205,1.7512774089720375,0.9999999999983914,SUSPECT
32106121,MPWR,2026-01-28,1161.78,1000.15,47907000.0,1.0,2025-11-05,84,55657394460.0,47914186050.0,16.16,1.1616057591361295,1.1616057591361295,1.1616057591361295,1.1616057591361295,1.0,OK
281316445,BKR,2026-01-28,56.63,47.3,986773882.0,1.0,2025-10-24,96,55881004937.66,46674404619.0,19.73,1.1972515856134183,1.1972515856134183,1.1972515856134183,1.1972515856236787,0.99999999999143,OK
9939,MU,2026-01-29,435.79,248.55,1125509261.0,1.0,2025-12-18,42,490485680851.19,279745326822.0,75.33,1.753329309995168,1.753329309995168,1.753329309995168,1.7533293099979883,0.9999999999983914,SUSPECT
270957,KLAC,2026-01-29,1684.71,1208.74,1313923380.0,1.0,2025-10-31,90,2213579857519.8,158819174634.0,1293.77,13.937736816861134,13.937736816861134,13.937736816861134,1.3937736816850606,10.000000000007555,SUSPECT
32106121,MPWR,2026-01-29,1183.15,1000.15,47907000.0,1.0,2025-11-05,85,56681167050.00001,47914186050.0,18.3,1.1829725541168827,1.1829725541168827,1.1829725541168827,1.1829725541168825,1.0000000000000002,OK
732440574,LRCX,2026-01-29,248.17,248.17,1248771000.0,1.0,2026-01-29,0,309907499070.0,309907499070.0,0.0,1.0,1.0,1.0,1.0,1.0,OK
9939,MU,2026-01-30,414.88,248.55,1125509261.0,1.0,2025-12-18,43,466951282203.68,279745326822.0,66.92,1.6692013679313322,1.6692013679313322,1.6692013679313322,1.6692013679340172,0.9999999999983915,SUSPECT
13096,TXN,2026-01-30,215.55,172.19,908623020.0,1.0,2025-10-23,99,195853691961.0,156455797814.0,25.18,1.251814855681076,1.251814855681076,1.251814855681076,1.2518148556826763,0.9999999999987217,SUSPECT
57698865,EQT,2026-01-30,57.73,53.49,624067000.0,1.0,2025-10-22,100,36027387910.0,33381343830.0,7.93,1.0792671527388298,1.0792671527388298,1.0792671527388298,1.0792671527388296,1.0000000000000002,OK
9939,MU,2026-02-02,437.8,248.55,1125509261.0,1.0,2025-12-18,46,492747954465.8,279745326822.0,76.14,1.761416214038607,1.761416214038607,1.761416214038607,1.7614162140414402,0.9999999999983915,SUSPECT
13096,TXN,2026-02-02,225.01,172.19,908623020.0,1.0,2025-10-23,102,204449265730.19998,156455797814.0,30.68,1.3067541669069769,1.3067541669069769,1.3067541669069769,1.3067541669086473,0.9999999999987217,SUSPECT
12729,TER,2026-02-03,282.98,176.88,156608303.0,1.0,2025-10-30,96,44317017582.94,27700876635.0,59.98,1.599841700567178,1.599841700567178,1.599841700567178,1.5998417005879695,0.999999999987004,SUSPECT
13096,TXN,2026-02-03,225.21,172.19,908623020.0,1.0,2025-10-23,103,204630990334.2,156455797814.0,30.79,1.3079156745438882,1.3079156745438882,1.3079156745438882,1.3079156745455602,0.9999999999987216,SUSPECT
5052,BALL,2026-02-05,66.19,47.83,267987212.0,1.0,2025-11-04,93,17738073562.28,12817828350.0,38.39,1.3838595024000302,1.3838595024000302,1.3838595024000302,1.3838595024043487,0.9999999999968794,SUSPECT
8199,HSY,2026-02-05,224.38,171.16,202785122.0,1.0,2025-10-30,98,45500925674.36,34708701482.0,31.09,1.3109371348264605,1.3109371348264605,1.3109371348264605,1.31093713484459,0.9999999999861706,SUSPECT
5100583,FDX,2026-02-05,363.96,287.12,235122816.0,1.0,2025-12-18,49,85575300111.36,67508462930.0,26.76,1.2676232933949871,1.2676232933949871,1.2676232933949871,1.2676232933964893,0.999999999998815,SUSPECT
7655,GLW,2026-02-06,122.16,89.08,857360396.0,1.0,2025-10-31,98,104735145975.36,76373664076.0,37.14,1.3713515940669978,1.3713515940669978,1.3713515940669978,1.3713515940727437,0.9999999999958101,SUSPECT
8199,HSY,2026-02-06,231.53,171.16,202785122.0,1.0,2025-10-30,99,46950839296.66,34708701482.0,35.27,1.3527109137461912,1.3527109137461912,1.3527109137461912,1.3527109137648983,0.9999999999861707,SUSPECT
7655,GLW,2026-02-09,131.39,89.08,857360396.0,1.0,2025-10-31,101,112648582430.43999,76373664076.0,47.5,1.474966322400645,1.474966322400645,1.474966322400645,1.4749663224068252,0.9999999999958099,SUSPECT
41045553,CIEN,2026-02-09,289.68,218.44,140854735.0,1.0,2025-12-12,59,40802799634.8,30768308313.0,32.61,1.3261307453019866,1.3261307453019866,1.3261307453019866,1.3261307452847464,1.0000000000130005,SUSPECT
4901,VZ,2026-02-10,47.39,40.21,4216425489.0,1.0,2025-10-29,104,199816403923.71,169542468913.0,17.86,1.1785625466280365,1.1785625466280365,1.1785625466280365,1.1785625466301914,0.9999999999981716,OK
41045553,CIEN,2026-02-10,298.7,218.44,140854735.0,1.0,2025-12-12,60,42073309344.5,30768308313.0,36.74,1.367423548818363,1.367423548818363,1.367423548818363,1.367423548800586,1.0000000000130005,SUSPECT
4901,VZ,2026-02-11,48.97,40.21,4216425489.0,1.0,2025-10-29,105,206478356196.33,169542468913.0,21.79,1.2178562546607923,1.2178562546607923,1.2178562546607923,1.2178562546630192,0.9999999999981715,OK
7655,GLW,2026-02-11,132.9,89.08,857360396.0,1.0,2025-10-31,103,113943196628.40001,76373664076.0,49.19,1.4919173776318273,1.4919173776318273,1.4919173776318273,1.4919173776380783,0.9999999999958101,SUSPECT
72529783,GNRC,2026-02-11,214.99,156.59,58684066.0,1.0,2025-11-04,99,12616487349.34,9189337895.0,37.29,1.3729484641330625,1.3729484641330625,1.3729484641330625,1.3729484641420269,0.9999999999934707,SUSPECT
402783527,VRT,2026-02-11,248.51,171.59,382338313.0,1.0,2025-10-22,112,95014894163.62999,65605431128.0,44.83,1.4482778716635583,1.4482778716635583,1.4482778716635583,1.448277871670843,0.99999999999497,SUSPECT
4901,VZ,2026-02-12,49.46,40.21,4216425489.0,1.0,2025-10-29,106,208544404685.94,169542468913.0,23.0,1.2300422780380393,1.2300422780380393,1.2300422780380393,1.2300422780402884,0.9999999999981716,OK
7655,GLW,2026-02-12,131.5,131.5,857948109.0,1.0,2026-02-12,0,112820176333.5,112820176334.0,0.0,0.9999999999955682,0.9999999999955682,0.9999999999955682,1.0,0.9999999999955682,OK
72529783,GNRC,2026-02-12,215.73,156.59,58684066.0,1.0,2025-11-04,100,12659913558.18,9189337895.0,37.77,1.3776741809731876,1.3776741809731876,1.3776741809731876,1.3776741809821826,0.9999999999934709,SUSPECT
402783527,VRT,2026-02-12,236.51,171.59,382338313.0,1.0,2025-10-22,113,90426834407.62999,65605431128.0,37.83,1.3783437263174445,1.3783437263174445,1.3783437263174445,1.3783437263243778,0.9999999999949698,SUSPECT
713434903,SW,2026-02-12,51.42,35.81,522186327.0,1.0,2025-11-07,97,26850820934.34,18699492370.0,43.59,1.4359117564826174,1.4359117564826174,1.4359117564826174,1.4359117564925998,0.999999999993048,SUSPECT
7655,GLW,2026-02-13,133.46,131.5,857948109.0,1.0,2026-02-12,1,114501754627.14,112820176334.0,1.49,1.0149049429612815,1.0149049429612815,1.0149049429612815,1.0149049429657795,0.9999999999955681,OK
72529783,GNRC,2026-02-13,224.45,156.59,58684066.0,1.0,2025-11-04,101,13171638613.699999,9189337895.0,43.34,1.433361006440606,1.433361006440606,1.433361006440606,1.4333610064499647,0.9999999999934708,SUSPECT
402783527,VRT,2026-02-13,234.53,234.53,382598464.0,1.0,2026-02-13,0,89730817761.92,89730817762.0,0.0,0.9999999999991084,0.9999999999991084,0.9999999999991084,1.0,0.9999999999991084,OK
463654490,TPL,2026-02-13,432.31,306.35,68938230.0,1.0,2025-11-05,100,29802686211.3,21119226760.0,41.12,1.4111637016818508,1.4111637016818508,1.4111637016818508,1.4111637016484413,1.000000000023675,SUSPECT
713434903,SW,2026-02-13,51.56,35.81,522186327.0,1.0,2025-11-07,98,26923927020.120003,18699492370.0,43.98,1.4398212789623446,1.4398212789623446,1.4398212789623446,1.4398212789723541,0.9999999999930481,SUSPECT
72529783,GNRC,2026-02-17,233.46,156.59,58684066.0,1.0,2025-11-04,105,13700382048.36,9189337895.0,49.09,1.4908998020210464,1.4908998020210464,1.4908998020210464,1.490899802030781,0.9999999999934707,SUSPECT
402783527,VRT,2026-02-17,243.53,234.53,382598464.0,1.0,2026-02-13,4,93174203937.92,89730817762.0,3.84,1.038374621582667,1.038374621582667,1.038374621582667,1.0383746215835927,0.9999999999991085,OK
463654490,TPL,2026-02-17,426.42,306.35,68938230.0,1.0,2025-11-05,104,29396640036.600002,21119226760.0,39.19,1.391937326620191,1.391937326620191,1.391937326620191,1.3919373265872368,1.000000000023675,SUSPECT
713434903,SW,2026-02-17,50.82,35.81,522186327.0,1.0,2025-11-07,102,26537509138.14,18699492370.0,41.92,1.4191566601409298,1.4191566601409298,1.4191566601409298,1.419156660150796,0.9999999999930479,SUSPECT
72529783,GNRC,2026-02-18,228.35,228.35,58675827.0,1.0,2026-02-18,0,13398625095.449999,13398625095.0,0.0,1.0000000000335854,1.0000000000335854,1.0000000000335854,1.0,1.0000000000335854,OK
292491487,TPR,2026-02-18,155.0,143.19,202464223.0,1.0,2026-02-05,13,31381954565.0,28990852091.0,8.25,1.0824778266776884,1.0824778266776884,1.0824778266776884,1.0824778266638733,1.0000000000127625,OK
402783527,VRT,2026-02-18,243.21,234.53,382598464.0,1.0,2026-02-13,5,93051772429.44,89730817762.0,3.7,1.0370101905930293,1.0370101905930293,1.0370101905930293,1.037010190593954,0.9999999999991084,OK
463654490,TPL,2026-02-18,440.71,440.71,68941554.0,1.0,2026-02-18,0,30383232263.34,30383232263.0,0.0,1.0000000000111904,1.0000000000111904,1.0000000000111904,1.0,1.0000000000111904,OK
713434903,SW,2026-02-18,51.84,35.81,522186327.0,1.0,2025-11-07,103,27070139191.68,18699492370.0,44.76,1.4476403239217985,1.4476403239217985,1.4476403239217985,1.4476403239318627,0.9999999999930479,SUSPECT
6607708,FIX,2026-02-19,1373.52,1373.52,35174967.0,1.0,2026-02-19,0,48313520673.84,48313520674.0,0.0,0.9999999999966882,0.9999999999966882,0.9999999999966882,1.0,0.9999999999966882,OK
41045553,CIEN,2026-02-19,318.41,218.44,140854735.0,1.0,2025-12-12,69,44849556171.350006,30768308313.0,45.77,1.457654275792618,1.457654275792618,1.457654275792618,1.457654275773668,1.0000000000130005,SUSPECT
72529783,GNRC,2026-02-19,227.47,228.35,58675827.0,1.0,2026-02-18,1,13346990367.69,13398625095.0,0.39,0.9961462667293177,0.9961462667293177,0.9961462667293177,0.9961462666958616,1.0000000000335856,OK
402783527,VRT,2026-02-19,243.06,234.53,382598464.0,1.0,2026-02-13,6,92994382659.84,89730817762.0,3.64,1.0363706135666366,1.0363706135666366,1.0363706135666366,1.0363706135675606,0.9999999999991085,OK
463654490,TPL,2026-02-19,486.56,440.71,68941554.0,1.0,2026-02-18,1,33544202514.24,30383232263.0,10.4,1.1040366681160962,1.1040366681160962,1.1040366681160962,1.1040366681037417,1.0000000000111904,OK
7655,GLW,2026-02-20,139.51,131.5,857948109.0,1.0,2026-02-12,8,119692340686.59,112820176334.0,6.09,1.0609125475238153,1.0609125475238153,1.0609125475238153,1.060912547528517,0.9999999999955682,OK
6607708,FIX,2026-02-20,1462.23,1373.52,35174967.0,1.0,2026-02-19,1,51433891996.41,48313520674.0,6.46,1.0645858815271403,1.0645858815271403,1.0645858815271403,1.0645858815306657,0.9999999999966884,OK
41045553,CIEN,2026-02-20,334.95,218.44,140854735.0,1.0,2025-12-12,70,47179293488.25,30768308313.0,53.34,1.5333730086264168,1.5333730086264168,1.5333730086264168,1.5333730086064823,1.0000000000130005,SUSPECT
72529783,GNRC,2026-02-20,229.19,228.35,58675827.0,1.0,2026-02-18,2,13447912790.13,13398625095.0,0.37,1.0036785636422048,1.0036785636422048,1.0036785636422048,1.0036785636084957,1.0000000000335856,OK
402783527,VRT,2026-02-20,243.75,234.53,382598464.0,1.0,2026-02-13,7,93258375600.0,89730817762.0,3.93,1.0393126678880429,1.0393126678880429,1.0393126678880429,1.0393126678889695,0.9999999999991085,OK
463654490,TPL,2026-02-20,499.88,440.71,68941554.0,1.0,2026-02-18,2,34462504013.52,30383232263.0,13.43,1.134260624913421,1.134260624913421,1.134260624913421,1.1342606249007283,1.0000000000111904,OK
7655,GLW,2026-02-23,145.25,131.5,857948109.0,1.0,2026-02-12,11,124616962832.25,112820176334.0,10.46,1.1045627376376903,1.1045627376376903,1.1045627376376903,1.1045627376425855,0.9999999999955682,OK
11899,EIX,2026-02-23,74.65,69.7,384790927.0,1.0,2026-02-18,5,28724642700.550003,26819927612.0,7.1,1.071018651358991,1.071018651358991,1.071018651358991,1.0710186513629842,0.9999999999962715,OK
41045553,CIEN,2026-02-23,344.84,218.44,140854735.0,1.0,2025-12-12,73,48572346817.399994,30768308313.0,57.86,1.5786485991781862,1.5786485991781862,1.5786485991781862,1.5786485991576633,1.0000000000130003,SUSPECT
72529783,GNRC,2026-02-23,227.45,228.35,58675827.0,1.0,2026-02-18,5,13345816851.15,13398625095.0,0.39,0.9960586818814934,0.9960586818814934,0.9960586818814934,0.9960586818480403,1.0000000000335856,OK
402783527,VRT,2026-02-23,245.42,234.53,382598464.0,1.0,2026-02-13,10,93897315034.87999,89730817762.0,4.64,1.0464332921152142,1.0464332921152142,1.0464332921152142,1.0464332921161472,0.9999999999991084,OK
463654490,TPL,2026-02-23,502.85,440.71,68941554.0,1.0,2026-02-18,5,34667260428.9,30383232263.0,14.1,1.1409997504155274,1.1409997504155274,1.1409997504155274,1.1409997504027594,1.0000000000111902,OK
41045553,CIEN,2026-02-24,342.7,218.44,140854735.0,1.0,2025-12-12,74,48270917684.5,30768308313.0,56.89,1.5688518586543456,1.5688518586543456,1.5688518586543456,1.5688518586339497,1.0000000000130005,SUSPECT
